"year_pub","journal_id","volume","issue","first_author","table_no","table_loc","coefficient","std_error","error_type","sample_size","study_type","mult_hyp..Y...1..N...0.","mult_hyp_corr.Y..1..N...0.","main_results..Y.1..N.0.","data_available","code_available","error"
2019,"EL",22,11,"Cameron","S1","supplement",0.017,0.012,"SE",960,"experimental",1,0,0,1,0,0.012
2019,"EL",22,11,"Cameron","S1","supplement",0.023,0.008,"SE",960,"experimental",1,0,0,1,0,0.008
2019,"EL",22,11,"Cameron","S1","supplement",0.102,0.059,"SE",960,"experimental",1,0,0,1,0,0.059
2019,"EL",22,11,"Cameron","S1","supplement",-0.012,0.003,"SE",960,"experimental",1,0,0,1,0,0.003
2019,"EL",22,11,"Cameron","S1","supplement",-0.317,0.11,"SE",960,"experimental",1,0,0,1,0,0.11
2018,"EL",21,1,"Caselle","S1","supplement",0.167,0.033,"CI",288,"observational",1,0,1,0,0,0.033
2018,"EL",21,1,"Caselle","S1","supplement",1.758,0.705,"CI",144,"observational",1,0,1,0,0,0.705
2018,"EL",21,1,"Caselle","S1","supplement",35.377,28.725,"CI",144,"observational",1,0,1,0,0,28.725
2018,"EL",21,1,"Caselle","S1","supplement",172.278,68.678,"CI",144,"observational",1,0,1,0,0,68.678
2018,"EL",21,1,"Caselle","S1","supplement",324.667,51.767,"CI",144,"observational",1,0,1,0,0,51.767
2018,"EL",21,1,"Caselle","S1","supplement",31.977,3.907,"CI",144,"observational",1,0,1,0,0,3.907
2018,"EL",21,1,"Caselle","S1","supplement",4.167,5.227,"CI",144,"observational",1,0,1,0,0,5.227
2018,"EL",21,1,"Caselle","S1","supplement",0.12,-0.417,"CI",72,"observational",1,0,1,0,0,-0.417
2018,"EL",21,1,"Caselle","S1","supplement",0.06,0.04,"CI",288,"observational",1,0,1,0,0,0.04
2018,"EL",21,1,"Caselle","S1","supplement",1.96,0.75,"CI",144,"observational",1,0,1,0,0,0.75
2018,"EL",21,1,"Caselle","S1","supplement",64.006,42.554,"CI",144,"observational",1,0,1,0,0,42.554
2018,"EL",21,1,"Caselle","S1","supplement",147.917,68.703,"CI",144,"observational",1,0,1,0,0,68.703
2018,"EL",21,1,"Caselle","S1","supplement",91.139,51.791,"CI",144,"observational",1,0,1,0,0,51.791
2018,"EL",21,1,"Caselle","S1","supplement",20.736,3.907,"CI",144,"observational",1,0,1,0,0,3.907
2018,"EL",21,1,"Caselle","S1","supplement",16.039,5.227,"CI",144,"observational",1,0,1,0,0,5.227
2018,"EL",21,1,"Caselle","S1","supplement",8.629,5.176,"CI",72,"observational",1,0,1,0,0,5.176
2018,"EL",21,1,"Caselle","S1","supplement",0.15,0.04,"CI",288,"observational",1,0,1,0,0,0.04
2018,"EL",21,1,"Caselle","S1","supplement",0.105,0.104,"CI",144,"observational",1,0,1,0,0,0.104
2018,"EL",21,1,"Caselle","S1","supplement",251.05,95.405,"CI",144,"observational",1,0,1,0,0,95.405
2018,"EL",21,1,"Caselle","S1","supplement",61.583,68.683,"CI",144,"observational",1,0,1,0,0,68.683
2018,"EL",21,1,"Caselle","S1","supplement",71.75,51.75,"CI",144,"observational",1,0,1,0,0,51.75
2018,"EL",21,1,"Caselle","S1","supplement",11.111,3.907,"CI",144,"observational",1,0,1,0,0,3.907
2018,"EL",21,1,"Caselle","S1","supplement",18.611,5.228,"CI",144,"observational",1,0,1,0,0,5.228
2018,"EL",21,1,"Caselle","S1","supplement",15.28,7.273,"CI",72,"observational",1,0,1,0,0,7.273
2018,"EL",21,1,"Caselle","S1","supplement",0.037,0.033,"CI",288,"observational",1,0,1,0,0,0.033
2018,"EL",21,1,"Caselle","S1","supplement",0.158,0.149,"CI",144,"observational",1,0,1,0,0,0.149
2018,"EL",21,1,"Caselle","S1","supplement",707.079,167.809,"CI",144,"observational",1,0,1,0,0,167.809
2018,"EL",21,1,"Caselle","S1","supplement",0.417,68.703,"CI",144,"observational",1,0,1,0,0,68.703
2018,"EL",21,1,"Caselle","S1","supplement",18.806,51.794,"CI",144,"observational",1,0,1,0,0,51.794
2018,"EL",21,1,"Caselle","S1","supplement",7.778,3.907,"CI",144,"observational",1,0,1,0,0,3.907
2018,"EL",21,1,"Caselle","S1","supplement",27.87,5.228,"CI",144,"observational",1,0,1,0,0,5.228
2018,"EL",21,1,"Caselle","S1","supplement",0.302,0.021,"CI",72,"observational",1,0,1,0,0,0.021
2018,"EL",21,1,"Caselle","S5","supplement",-34.5,14.9,"SE",12,"observational",1,0,0,0,0,14.9
2018,"EL",21,1,"Caselle","S5","supplement",-9.6,2.1,"SE",12,"observational",1,0,0,0,0,2.1
2018,"EL",21,1,"Caselle","S5","supplement",-6.3,1.6,"SE",12,"observational",1,0,0,0,0,1.6
2018,"EL",21,1,"Caselle","S5","supplement",-0.64,0.12,"SE",12,"observational",1,0,0,0,0,0.12
2018,"EL",21,1,"Caselle","S5","supplement",-0.003,0.002,"SE",12,"observational",1,0,0,0,0,0.002
2018,"EL",21,1,"Caselle","S5","supplement",-0.104,0.036,"SE",12,"observational",1,0,0,0,0,0.036
2018,"EL",21,1,"Caselle","S5","supplement",-0.136,0.025,"SE",12,"observational",1,0,0,0,0,0.025
2018,"EL",21,1,"Caselle","S5","supplement",-34.5,14.9,"SE",12,"observational",1,0,0,0,0,14.9
2018,"EL",21,1,"Caselle","S5","supplement",-9.6,2.1,"SE",12,"observational",1,0,0,0,0,2.1
2018,"EL",21,1,"Caselle","S5","supplement",-6.3,1.6,"SE",12,"observational",1,0,0,0,0,1.6
2018,"EL",21,1,"Caselle","S5","supplement",-0.64,0.12,"SE",12,"observational",1,0,0,0,0,0.12
2018,"EL",21,1,"Caselle","S5","supplement",-0.003,0.002,"SE",12,"observational",1,0,0,0,0,0.002
2018,"EL",21,1,"Caselle","S5","supplement",-0.104,0.036,"SE",12,"observational",1,0,0,0,0,0.036
2018,"EL",21,1,"Caselle","S5","supplement",-0.136,0.025,"SE",12,"observational",1,0,0,0,0,0.025
2020,"EL",23,3,"Cattelan","S2","supplement",0.618,0.186,"SE",19,"experimental",1,0,1,1,0,0.186
2020,"EL",23,3,"Cattelan","S2","supplement",0.32,0.191,"SE",19,"experimental",1,0,1,1,0,0.191
2020,"EL",23,3,"Cattelan","S2","supplement",0.594,0.183,"SE",19,"experimental",1,0,1,1,0,0.183
2020,"EL",23,3,"Cattelan","S2","supplement",0.044,0.187,"SE",19,"experimental",1,0,1,1,0,0.187
2020,"EL",23,3,"Cattelan","S2","supplement",1.604,0.193,"SE",19,"experimental",1,0,1,1,0,0.193
2020,"EL",23,3,"Cattelan","S2","supplement",0.717,0.201,"SE",19,"experimental",1,0,1,1,0,0.201
2020,"EL",23,3,"Cattelan","S2","supplement",0.597,0.191,"SE",19,"experimental",1,0,1,1,0,0.191
2020,"EL",23,3,"Cattelan","S2","supplement",0.179,0.194,"SE",19,"experimental",1,0,1,1,0,0.194
2018,"EL",21,7,"Courbin","S2.1","supplement",0.1,0.64,"CI",54,"observational",1,0,1,1,0,0.64
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.18,0.49,"CI",54,"observational",1,0,1,1,0,0.49
2018,"EL",21,7,"Courbin","S2.1","supplement",0.15,0.57,"CI",54,"observational",1,0,1,1,0,0.57
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.002,0.752,"CI",54,"observational",1,0,0,1,0,0.752
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.05,0.68,"CI",54,"observational",1,0,0,1,0,0.68
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.13,0.4,"CI",54,"observational",1,0,0,1,0,0.4
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.2,0.42,"CI",54,"observational",1,0,0,1,0,0.42
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.06,0.68,"CI",54,"observational",1,0,0,1,0,0.68
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.03,0.76,"CI",54,"observational",1,0,0,1,0,0.76
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.08,1.1,"CI",54,"observational",1,0,0,1,0,1.1
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.09,1.42,"CI",54,"observational",1,0,0,1,0,1.42
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.2,0.95,"CI",54,"observational",1,0,0,1,0,0.95
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.16,1.07,"CI",54,"observational",1,0,0,1,0,1.07
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.01,0.08,"CI",54,"observational",1,0,0,1,0,0.08
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.04,0.05,"CI",54,"observational",1,0,0,1,0,0.05
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.04,0.07,"CI",54,"observational",1,0,0,1,0,0.07
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.01,0.08,"CI",54,"observational",1,0,0,1,0,0.08
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.01,0.06,"CI",54,"observational",1,0,0,1,0,0.06
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.02,0.07,"CI",54,"observational",1,0,0,1,0,0.07
2018,"EL",21,7,"Courbin","S2.1","supplement",0.01,0.05,"CI",54,"observational",1,0,0,1,0,0.05
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.02,0.07,"CI",54,"observational",1,0,0,1,0,0.07
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.01,0.07,"CI",54,"observational",1,0,0,1,0,0.07
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.02,0.17,"CI",54,"observational",1,0,0,1,0,0.17
2018,"EL",21,7,"Courbin","S2.1","supplement",-0.17,0.22,"CI",54,"observational",1,0,0,1,0,0.22
2018,"EL",21,7,"Courbin","S2.1","supplement",0.05,0.18,"CI",54,"observational",1,0,0,1,0,0.18
2018,"EL",21,7,"Courbin","S2.1","supplement",0.44,0.28,"CI",54,"observational",1,0,0,1,0,0.28
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.04,0.3,"CI",54,"observational",1,0,0,1,0,0.3
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.21,0.37,"CI",54,"observational",1,0,0,1,0,0.37
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.62,0.2,"CI",54,"observational",1,0,0,1,0,0.2
2018,"EL",21,7,"Courbin","S2.2","supplement",0.39,0.44,"CI",54,"observational",1,0,0,1,0,0.44
2018,"EL",21,7,"Courbin","S2.2","supplement",0.17,0.31,"CI",54,"observational",1,0,0,1,0,0.31
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.06,0.12,"CI",54,"observational",1,0,0,1,0,0.12
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.07,0.25,"CI",54,"observational",1,0,0,1,0,0.25
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.76,0.757,"CI",54,"observational",1,0,0,1,0,0.757
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.06,0.62,"CI",54,"observational",1,0,0,1,0,0.62
2018,"EL",21,7,"Courbin","S2.2","supplement",0.07,0.54,"CI",54,"observational",1,0,0,1,0,0.54
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.38,0.99,"CI",54,"observational",1,0,0,1,0,0.99
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.01,0.62,"CI",54,"observational",1,0,0,1,0,0.62
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.94,1.64,"CI",54,"observational",1,0,0,1,0,1.64
2018,"EL",21,7,"Courbin","S2.2","supplement",0.015,0.003,"CI",54,"observational",1,0,0,1,0,0.003
2018,"EL",21,7,"Courbin","S2.2","supplement",0.007,0.003,"CI",54,"observational",1,0,0,1,0,0.003
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.05,0,"CI",54,"observational",1,0,0,1,0,0
2018,"EL",21,7,"Courbin","S2.2","supplement",0.005,0.004,"CI",54,"observational",1,0,0,1,0,0.004
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.008,0.003,"CI",54,"observational",1,0,0,1,0,0.003
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.007,0.004,"CI",54,"observational",1,0,0,1,0,0.004
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.001,0.002,"CI",54,"observational",1,0,0,1,0,0.002
2018,"EL",21,7,"Courbin","S2.2","supplement",0.002,0.003,"CI",54,"observational",1,0,0,1,0,0.003
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.001,0.003,"CI",54,"observational",1,0,0,1,0,0.003
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.001,0.008,"CI",54,"observational",1,0,0,1,0,0.008
2018,"EL",21,7,"Courbin","S2.2","supplement",-0.01,0.012,"CI",54,"observational",1,0,0,1,0,0.012
2018,"EL",21,7,"Courbin","S2.2","supplement",0.002,0.008,"CI",54,"observational",1,0,0,1,0,0.008
2018,"EL",21,7,"Courbin","S2.2","supplement",0.003,0.01,"CI",54,"observational",1,0,0,1,0,0.01
2018,"EL",21,7,"Courbin","S2.3","supplement",2.09,1.13,"CI",54,"observational",1,0,1,1,0,1.13
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.07,1.17,"CI",54,"observational",1,0,1,1,0,1.17
2018,"EL",21,7,"Courbin","S2.3","supplement",0.22,0.49,"CI",54,"observational",1,0,1,1,0,0.49
2018,"EL",21,7,"Courbin","S2.3","supplement",0.16,0.34,"CI",54,"observational",1,0,1,1,0,0.34
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.03,0.37,"CI",54,"observational",1,0,1,1,0,0.37
2018,"EL",21,7,"Courbin","S2.3","supplement",0.02,0.3,"CI",54,"observational",1,0,1,1,0,0.3
2018,"EL",21,7,"Courbin","S2.3","supplement",0.05,0.12,"CI",54,"observational",1,0,1,1,0,0.12
2018,"EL",21,7,"Courbin","S2.3","supplement",0.04,0.56,"CI",54,"observational",1,0,1,1,0,0.56
2018,"EL",21,7,"Courbin","S2.3","supplement",0.01,0.39,"CI",54,"observational",1,0,1,1,0,0.39
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.49,1.09,"CI",54,"observational",1,0,1,1,0,1.09
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.03,0.8,"CI",54,"observational",1,0,1,1,0,0.8
2018,"EL",21,7,"Courbin","S2.3","supplement",0.31,0.58,"CI",54,"observational",1,0,1,1,0,0.58
2018,"EL",21,7,"Courbin","S2.3","supplement",-1.22,1.5,"CI",54,"observational",1,0,1,1,0,1.5
2018,"EL",21,7,"Courbin","S2.3","supplement",0.63,0.13,"CI",54,"observational",1,0,1,1,0,0.13
2018,"EL",21,7,"Courbin","S2.3","supplement",0.16,0.09,"CI",54,"observational",1,0,1,1,0,0.09
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.01,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.04,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.3","supplement",0.02,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.05,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.06,0.1,"CI",54,"observational",1,0,1,1,0,0.1
2018,"EL",21,7,"Courbin","S2.3","supplement",0.01,0.07,"CI",54,"observational",1,0,1,1,0,0.07
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.01,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.02,0.2,"CI",54,"observational",1,0,1,1,0,0.2
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.01,0.2,"CI",54,"observational",1,0,1,1,0,0.2
2018,"EL",21,7,"Courbin","S2.3","supplement",-0.03,0.13,"CI",54,"observational",1,0,1,1,0,0.13
2018,"EL",21,7,"Courbin","S2.3","supplement",0.07,0.13,"CI",54,"observational",1,0,1,1,0,0.13
2018,"EL",21,7,"Courbin","S2.4","supplement",-1.8,0.33,"CI",54,"observational",1,0,1,1,0,0.33
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.62,0.3,"CI",54,"observational",1,0,1,1,0,0.3
2018,"EL",21,7,"Courbin","S2.4","supplement",0.11,0.19,"CI",54,"observational",1,0,1,1,0,0.19
2018,"EL",21,7,"Courbin","S2.4","supplement",0.01,0.15,"CI",54,"observational",1,0,1,1,0,0.15
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.002,0.152,"CI",54,"observational",1,0,1,1,0,0.152
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.08,0.21,"CI",54,"observational",1,0,1,1,0,0.21
2018,"EL",21,7,"Courbin","S2.4","supplement",0.21,0.19,"CI",54,"observational",1,0,1,1,0,0.19
2018,"EL",21,7,"Courbin","S2.4","supplement",0.03,0.13,"CI",54,"observational",1,0,1,1,0,0.13
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.03,0.16,"CI",54,"observational",1,0,1,1,0,0.16
2018,"EL",21,7,"Courbin","S2.4","supplement",0.1,0.38,"CI",54,"observational",1,0,1,1,0,0.38
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.14,0.92,"CI",54,"observational",1,0,1,1,0,0.92
2018,"EL",21,7,"Courbin","S2.4","supplement",0.05,0.35,"CI",54,"observational",1,0,1,1,0,0.35
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.19,0.28,"CI",54,"observational",1,0,1,1,0,0.28
2018,"EL",21,7,"Courbin","S2.4","supplement",0.92,0.14,"CI",54,"observational",1,0,1,1,0,0.14
2018,"EL",21,7,"Courbin","S2.4","supplement",0.19,0.14,"CI",54,"observational",1,0,1,1,0,0.14
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.005,0.065,"CI",54,"observational",1,0,1,1,0,0.065
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.03,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.4","supplement",0.01,0.07,"CI",54,"observational",1,0,1,1,0,0.07
2018,"EL",21,7,"Courbin","S2.4","supplement",0.002,0.062,"CI",54,"observational",1,0,1,1,0,0.062
2018,"EL",21,7,"Courbin","S2.4","supplement",0.01,0.05,"CI",54,"observational",1,0,1,1,0,0.05
2018,"EL",21,7,"Courbin","S2.4","supplement",-1e-04,0.0799,"CI",54,"observational",1,0,1,1,0,0.0799
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.03,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.004,0.224,"CI",54,"observational",1,0,1,1,0,0.224
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.002,0.172,"CI",54,"observational",1,0,1,1,0,0.172
2018,"EL",21,7,"Courbin","S2.4","supplement",0.003,0.133,"CI",54,"observational",1,0,1,1,0,0.133
2018,"EL",21,7,"Courbin","S2.4","supplement",-0.005,0.125,"CI",54,"observational",1,0,1,1,0,0.125
2018,"EL",21,7,"Courbin","S2.5","supplement",2.39,0.63,"CI",54,"observational",1,0,0,1,0,0.63
2018,"EL",21,7,"Courbin","S2.5","supplement",0.45,1.2,"CI",54,"observational",1,0,0,1,0,1.2
2018,"EL",21,7,"Courbin","S2.5","supplement",0.08,0.19,"CI",54,"observational",1,0,0,1,0,0.19
2018,"EL",21,7,"Courbin","S2.5","supplement",0.29,0.33,"CI",54,"observational",1,0,0,1,0,0.33
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.03,0.22,"CI",54,"observational",1,0,0,1,0,0.22
2018,"EL",21,7,"Courbin","S2.5","supplement",0.03,0.19,"CI",54,"observational",1,0,0,1,0,0.19
2018,"EL",21,7,"Courbin","S2.5","supplement",0.03,0.15,"CI",54,"observational",1,0,0,1,0,0.15
2018,"EL",21,7,"Courbin","S2.5","supplement",0.14,0.27,"CI",54,"observational",1,0,0,1,0,0.27
2018,"EL",21,7,"Courbin","S2.5","supplement",0.05,0.32,"CI",54,"observational",1,0,0,1,0,0.32
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.04,0.7,"CI",54,"observational",1,0,0,1,0,0.7
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.04,0.53,"CI",54,"observational",1,0,0,1,0,0.53
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.08,0.34,"CI",54,"observational",1,0,0,1,0,0.34
2018,"EL",21,7,"Courbin","S2.5","supplement",0.07,0.35,"CI",54,"observational",1,0,0,1,0,0.35
2018,"EL",21,7,"Courbin","S2.5","supplement",0.11,0.12,"CI",54,"observational",1,0,0,1,0,0.12
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.03,0.06,"CI",54,"observational",1,0,0,1,0,0.06
2018,"EL",21,7,"Courbin","S2.5","supplement",0.02,0.06,"CI",54,"observational",1,0,0,1,0,0.06
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.02,0.07,"CI",54,"observational",1,0,0,1,0,0.07
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.03,0.08,"CI",54,"observational",1,0,0,1,0,0.08
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.001,0.089,"CI",54,"observational",1,0,0,1,0,0.089
2018,"EL",21,7,"Courbin","S2.5","supplement",0.04,0.1,"CI",54,"observational",1,0,0,1,0,0.1
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.002,0.072,"CI",54,"observational",1,0,0,1,0,0.072
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.05,0.09,"CI",54,"observational",1,0,0,1,0,0.09
2018,"EL",21,7,"Courbin","S2.5","supplement",0.02,0.16,"CI",54,"observational",1,0,0,1,0,0.16
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.12,0.19,"CI",54,"observational",1,0,0,1,0,0.19
2018,"EL",21,7,"Courbin","S2.5","supplement",-0.03,0.18,"CI",54,"observational",1,0,0,1,0,0.18
2018,"EL",21,7,"Courbin","S2.5","supplement",0.22,0.23,"CI",54,"observational",1,0,0,1,0,0.23
2018,"EL",21,7,"Courbin","S2.6","supplement",-1.31,0.24,"CI",54,"observational",1,0,1,1,0,0.24
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.18,0.25,"CI",54,"observational",1,0,1,1,0,0.25
2018,"EL",21,7,"Courbin","S2.6","supplement",0.08,0.24,"CI",54,"observational",1,0,1,1,0,0.24
2018,"EL",21,7,"Courbin","S2.6","supplement",0.15,0.24,"CI",54,"observational",1,0,1,1,0,0.24
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.17,0.19,"CI",54,"observational",1,0,1,1,0,0.19
2018,"EL",21,7,"Courbin","S2.6","supplement",0.02,0.19,"CI",54,"observational",1,0,1,1,0,0.19
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.02,0.1,"CI",54,"observational",1,0,1,1,0,0.1
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.02,0.12,"CI",54,"observational",1,0,1,1,0,0.12
2018,"EL",21,7,"Courbin","S2.6","supplement",0.01,0.17,"CI",54,"observational",1,0,1,1,0,0.17
2018,"EL",21,7,"Courbin","S2.6","supplement",0.07,0.94,"CI",54,"observational",1,0,1,1,0,0.94
2018,"EL",21,7,"Courbin","S2.6","supplement",1.33,0.91,"CI",54,"observational",1,0,1,1,0,0.91
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.01,0.33,"CI",54,"observational",1,0,1,1,0,0.33
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.11,0.26,"CI",54,"observational",1,0,1,1,0,0.26
2018,"EL",21,7,"Courbin","S2.6","supplement",0.19,0.15,"CI",54,"observational",1,0,1,1,0,0.15
2018,"EL",21,7,"Courbin","S2.6","supplement",0.03,0.05,"CI",54,"observational",1,0,1,1,0,0.05
2018,"EL",21,7,"Courbin","S2.6","supplement",0.02,0.04,"CI",54,"observational",1,0,1,1,0,0.04
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.04,0.07,"CI",54,"observational",1,0,1,1,0,0.07
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.003,0.083,"CI",54,"observational",1,0,1,1,0,0.083
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.02,0.04,"CI",54,"observational",1,0,1,1,0,0.04
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.01,0.05,"CI",54,"observational",1,0,1,1,0,0.05
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.03,0.07,"CI",54,"observational",1,0,1,1,0,0.07
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.04,0.08,"CI",54,"observational",1,0,1,1,0,0.08
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.02,0.13,"CI",54,"observational",1,0,1,1,0,0.13
2018,"EL",21,7,"Courbin","S2.6","supplement",-0.1,0.15,"CI",54,"observational",1,0,1,1,0,0.15
2018,"EL",21,7,"Courbin","S2.6","supplement",0.02,0.12,"CI",54,"observational",1,0,1,1,0,0.12
2018,"EL",21,7,"Courbin","S2.6","supplement",0.14,0.15,"CI",54,"observational",1,0,1,1,0,0.15
2018,"EL",21,7,"Courbin","S2.7","supplement",0.001,0.141,"CI",37,"observational",1,0,0,1,0,0.141
2018,"EL",21,7,"Courbin","S2.7","supplement",0.02,0.1,"CI",37,"observational",1,0,0,1,0,0.1
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.01,0.12,"CI",37,"observational",1,0,0,1,0,0.12
2018,"EL",21,7,"Courbin","S2.7","supplement",0.005,0.115,"CI",37,"observational",1,0,0,1,0,0.115
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.04,0.12,"CI",37,"observational",1,0,0,1,0,0.12
2018,"EL",21,7,"Courbin","S2.7","supplement",0.03,0.1,"CI",37,"observational",1,0,0,1,0,0.1
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.08,0.12,"CI",37,"observational",1,0,0,1,0,0.12
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.01,0.11,"CI",37,"observational",1,0,0,1,0,0.11
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.01,0.11,"CI",37,"observational",1,0,0,1,0,0.11
2018,"EL",21,7,"Courbin","S2.7","supplement",0.03,0.15,"CI",37,"observational",1,0,0,1,0,0.15
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.01,0.17,"CI",37,"observational",1,0,0,1,0,0.17
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.02,0.21,"CI",37,"observational",1,0,0,1,0,0.21
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.03,0.25,"CI",37,"observational",1,0,0,1,0,0.25
2018,"EL",21,7,"Courbin","S2.7","supplement",0.03,0.15,"CI",37,"observational",1,0,0,1,0,0.15
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.07,0.15,"CI",37,"observational",1,0,0,1,0,0.15
2018,"EL",21,7,"Courbin","S2.7","supplement",0.16,0.19,"CI",37,"observational",1,0,0,1,0,0.19
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.01,0.18,"CI",37,"observational",1,0,0,1,0,0.18
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.02,0.14,"CI",37,"observational",1,0,0,1,0,0.14
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.003,0.143,"CI",37,"observational",1,0,0,1,0,0.143
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.04,0.13,"CI",37,"observational",1,0,0,1,0,0.13
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.01,0.15,"CI",37,"observational",1,0,0,1,0,0.15
2018,"EL",21,7,"Courbin","S2.7","supplement",0.05,0.15,"CI",37,"observational",1,0,0,1,0,0.15
2018,"EL",21,7,"Courbin","S2.7","supplement",-0.09,0.21,"CI",37,"observational",1,0,0,1,0,0.21
