initials,year_pub,journal_id,volume,issue,first_author,table_no,table_loc,coefficient,std_error,error_type,sample_size,study_type,mult_hyp (Y = 1; N = 0),mult_hyp_corr(Y =1; N = 0),main_results (Y=1; N=0),data_available,code_available,notes,Checking Notes,Keep,checked,"Bayesian (Y=1, N =0)",report_power,mixed_effects
LW,2018,JOE,106,3,Miller,S2,supplemental,0.27,0.35,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,0.33,0.34,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,0.62,0.31,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,0.66,0.43,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,-0.04,0.37,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,-0.39,0.36,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,-0.1,0.33,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,-0.5,0.45,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,-1.6,0.44,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,0.82,0.31,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S2,supplemental,0.44,0.33,SE,42,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-0.23,0.75,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,0.4,0.72,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-0.21,0.65,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-0.9,0.7,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,1.27,0.4,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,0.53,0.39,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,0.55,0.34,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,1.14,0.4,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-0.31,0.71,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-2.25,0.68,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,1.25,0.62,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-0.13,0.68,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,-1.32,0.57,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,0.77,0.35,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S3,supplemental,1.79,0.57,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2019,JOE,107,5,Miller,S3,supplemental,-0.022,0.032,SE,1520,observational,1,0,1,1,0,,,yes,yes,0,0,0
LW,2019,JOE,107,5,Miller,S3,supplemental,0.008,0.023,SE,1520,observational,1,0,1,1,0,,,yes,yes,0,0,0
LW,2019,JOE,107,5,Miller,S3,supplemental,-0.121,0.029,SE,1520,observational,1,0,1,1,0,,,yes,yes,0,0,0
LW,2019,JOE,107,5,Miller,S3,supplemental,-0.077,0.021,SE,1520,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.08,0.44,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.12,0.44,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-0.31,0.4,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-0.88,0.53,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.22,0.33,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.22,0.33,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.58,0.3,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.48,0.41,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-0.03,0.35,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-0.33,0.35,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-0.16,0.31,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-0.31,0.43,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,-1.88,0.58,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.92,0.44,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S4,supplemental,0.08,0.44,SE,41,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,0.41,0.77,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,0.49,0.67,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,-0.36,0.61,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,-1.06,0.68,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,0.79,0.45,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,0.53,0.39,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,0.54,0.36,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,1.25,0.42,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,-0.27,0.71,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,-2.04,0.67,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,1.14,0.62,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,-0.05,0.67,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,-1.3,0.83,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,0.62,0.67,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S5,supplemental,1.68,0.56,SE,70,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.264,0.793,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.942,1.288,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.012,1.203,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.174,1.191,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.075,1.423,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.689,0.775,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.129,0.797,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,1.086,0.412,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.128,0.708,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.435,0.636,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.501,0.632,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.351,0.762,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.616,0.406,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,1.058,0.441,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.307,0.64,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.393,1.087,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-2.445,0.988,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-2.749,0.992,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-1.025,1.17,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.848,0.635,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.108,0.663,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,-0.802,0.86,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,0.772,0.455,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S6,supplemental,2.102,0.717,SE,71,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S7,supplemental,-1.464,0.709,SE,31,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S7,supplemental,0.541,0.396,SE,31,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S7,supplemental,-2.122,0.575,SE,31,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S7,supplemental,-0.766,0.354,SE,31,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S7,supplemental,1.041,0.194,SE,31,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,3,Miller,S7,supplemental,0.274,0.28,SE,31,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,1,Mori,2,main,0.333,0.114,SE,44,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,1,Mori,2,main,0.014,0.008,SE,44,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,1,Mori,2,main,0.442,0.143,SE,14,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,1,Mori,2,main,0.028,0.012,SE,14,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,1,Mori,2,main,0.101,0.192,SE,13,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2018,JOE,106,1,Mori,2,main,-0.001,0.011,SE,13,observational,1,0,1,1,0,,,yes,yes,0,0,1
LW,2020,JOE,108,1,Mossman,1,main,2.78,1.14,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.82,0.69,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.53,0.57,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,4.86,1.71,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.52,0.57,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-2.84,1.13,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,3.22,1.36,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-3.4,1.26,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-4.54,1.48,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,3.98,1.69,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-1.44,1.03,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-5.23,1.94,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.76,0.48,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.57,0.45,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-1.67,0.45,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.28,0.36,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.8,0.36,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.26,0.34,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-1.8,0.71,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.82,0.5,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-11.77,1183,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-1.56,0.92,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-1.02,0.49,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.85,0.44,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.42,0.41,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.47,0.35,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.45,0.4,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.4,0.31,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.15,0.31,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.72,0.33,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.77,0.48,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0,0,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-1.35,0.36,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.02,0.48,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,0.22,0.4,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,1,main,-0.11,0.37,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.49,0.25,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.04,0.14,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.57,0.24,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,2.73,0.45,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-1.6,0.24,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.18,0.13,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.05,0.21,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,1.07,0.19,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-1.09,0.14,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,2.01,0.22,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.46,0.14,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.27,0.14,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.44,0.15,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.03,0.12,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.93,0.12,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,1.71,0.18,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-1.15,0.12,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.13,0.11,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.55,0.15,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.27,0.11,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.75,0.17,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.97,0.21,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.24,0.12,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.64,0.11,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.08,0.13,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.25,0.09,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.86,0.12,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,0.59,0.16,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.63,0.1,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2020,JOE,108,1,Mossman,2,main,-0.69,0.1,SE,90,experimental,1,0,1,1,0,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.88,0.07,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.51,0.26,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.07,0.1,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.4,0.2,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.79,0.07,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.15,0.18,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.49,0.07,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.2,0.17,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.44,0.05,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.23,0.17,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.59,0.07,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.35,0.08,CI,33,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.84,0.1,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.36,0.31,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.03,0.14,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.47,0.17,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.79,0.05,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.15,0.19,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.45,0.08,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.28,0.13,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.41,0.05,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.25,0.17,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.59,0.1,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.32,0.09,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.95,0.03,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.56,0.2,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.16,0.1,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.26,0.23,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.73,0.12,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.14,0.2,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.61,0.02,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.09,0.2,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.48,0.04,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.14,0.21,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.54,0.08,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.14,0.16,CI,30,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.94,0.04,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.3,0.31,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.09,0.15,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.26,0.22,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.72,0.13,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.15,0.2,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.55,0.04,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,-0.09,0.19,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
LW,2019,JOE,107,3,Muller-Landau,S2,supplemental,0.44,0.05,CI,28,observational,1,1,1,1,1,,,yes,yes,0,0,0
